,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1022,MeghnaKaul3,"i am limited version of myself 😎 
Always look upto Shilpa Shetty| 
only RubiNav matter in BB14",,50,41,157,62,"Queen for a reason, Only ITV actress who aced her every role so amazingly, be it in a daily soap or participation in any Reality show, she made neutral audience fall in love with her, so proud of u love, keep shining Queen, u deserve  this love♡♡♡♡
Rashami Ruling 4M Hearts https://t.co/KRECLsSUDn",[]
1023,titanhorse903,enjoys drawing and writing,,294,79,10336,19,"Lots of love and lots of plants! :D

Charnilla's Calendar page!!! X3 https://t.co/PAVPkGBunI",[]
1024,cephasEly,"...ARTIST🍸 | unpredictable?? | listener | 
the rest is classified but you'll know 😃😃 bio too small for more...😁
IG: cephas_ely","Kampala, Uganda",534,208,722,1,Preaching about Love when your heart is  full of hate 🤮,[]
1025,M1N1BLACK,17🎒,CountingDeadPresidents,68,88,994,7499,&amp; Ian got no hate in me ... it’s either all love or I don’t care,[]
1026,bluntxpaulson,typical milf obsessed teenage girl,14 | she/her ,1067,713,3694,0,i love her side profile sm https://t.co/FcgH3DdRMI,[]
1027,KANGandBABYCHOI,,,100,8,1047,2,"*in love noises*

@ATEEZofficial #ATEEZ #에이티즈 #YUNHO #윤호 #YEOSANG #여상 https://t.co/9aK3W61HiT","['ATEEZ', '에이티즈', 'YUNHO', '윤호', 'YEOSANG', '여상']"
1028,artiZel_07,⭑ JJBA and Ace Attorney ⭑ i do art (pfp and header made by me) ⭑ interact with me! don't be shy ^3^  ⭑ pfp edit by @KUJ0LYNE ♡,she/ her | simp city with gray,482,426,3211,0,@hikarikanyan OMG MOCHIIII 😭😭💞❤ ILYSMT /P 🥺 i'm glad that i'm one of the people that make your day better~ and i also love interacting with you 💓 cheers to more interactiooons! 💖,[]
1029,FILTERBISHOP,yoonmin and mackelena's pr manager,🇵🇭 | she/they | 18 ,57,52,30,0,I CANNOT EXPRESS HOW MUCH I LOVE STRANGE OH MY GOD PLS NAMGI SUPREMACY,[]
1030,cnehshuga,"Saved child of God, Jesus Reigns | Occ. Health, Safety & Environ Practitioner |Environmentalist |Student| Social Media Promoter, Blogger & Content Creator🌻","Durban, South Africa",6295,122872,160210,0,@Mo_Mosia Thank you love 🥰,[]
1031,noshvdee,1/1 https://t.co/bTDR6ogFQV       @iamsummerwalker Stan account,"Winston-Salem, NC",1247,4263,11997,14349,I done been through enough shit to know what a nigga do outside of me has NOTHING TO DO WITH ME. I know wth i got going on and what I have to offer. But sometimes ppl just don’t know how to love you properly and that’s not okay.🥺,[]
1032,Helenmember1,humble and honest,,24,21,2239,54,"Look at these beautiful, smiling faces! We are so excited for the opportunity to dig fresh water wells in Nigeria – with two new freshwater wells being dug just this year! It’s truly an honor to provide the life-changing gift of clean water while sharing the love of Christ. https://t.co/kh3Uhnt6gn",[]
1033,yuchirous,,SHE/HER | 20 | ally. ♡ ,967,2904,29152,0,we love to see it https://t.co/OjNvsiPGVe,[]
1034,helalev,,she/her,483,436,1902,0,u probably wont see this but i love you so much it hurts🥺 @inewpi,[]
1035,AngeldelosRios2,SIN JUSTICIA NO HAY PAZ,Glew - Argentina ,2594,2784,108596,1,I’m not addicted to coke ! I just love taking the cap off. https://t.co/Bf3BevYyzf,[]
1036,diamondlita2014,Loyal fan of Gwen and Blake,,709,600,230142,2,i love her facial expressions 🥰 https://t.co/IpbaJTFP6C,[]
1037,Comrade_Sabina,🏴South Asia- China Geopolitics |   Anti-imperialist  | Marxist–Leninist | #SupportBRI,South Asia,841,2863,13559,0,@roshovani @TensedTensor He has not been abusive. He spoke about srivastava group and love jihad and now you are saying it's all crap. It was truth we told you.,[]
1038,guar47,"👨‍💻 developer, nomad & maker 🔥 https://t.co/eqkZRejpC6 🚧 products: @arcadeHubTweets @learningstory1 💜 he/him","Bali, Indonesia",707,599,4384,0,"@larskarbo haha, I love the name co-builder 😃 Thank you, Lars!",[]
1039,SelfDevSystem,"Develop Yourself Into Your Ultimate Self

Health & Fitness / Wealth & Business

Start Here 👉👉👉 https://t.co/bmMgnnZvDA",Worldwide,101,234,4620,1,"Your motivation and attitude will determine the brightness of your shine!
#purpose #goodworks #love
#motivation #honour https://t.co/p4Ugg3miqg https://t.co/AWMd7fznaS","['purpose', 'goodworks', 'love', 'motivation', 'honour']"
1040,garcia_shaira96,"BTS 💜💜
JiKook 💜💜💜",Manila,520,733,12327,0,"And I love how Taehyung caress Jimin head 🥺🥺, forever my favorite Maknae Line including Joonie 💜💜💜 https://t.co/83ZobHl1qs",[]
1041,TEN9GIRLS,she her bi... 🗯 17,muslim 127 wayv,153,96,477,0,Take off say it come back let me love u https://t.co/0amZzwJUyX,[]
1042,OluwatobiOladi4,"I am Oluwatobi Oladipo, A professional photographer under Stormz O2 Photography.",,1013,768,6917,1732,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
1043,marais_may,"#jonah , bark bark bark 😏
⅖djs,jmrf",she/her . 18 ,2204,4415,39684,0,@yonnameeuwsen @BNWH0RAN @fearlesswallss @hazzaownsme @COMMONKIWI91 @FEARL3SSTYLES @L0USUN @goldxn_walls @LWTGAY28 @haloxlizani @tvdallthewayy @robinbuckleyy @mayfiIm @newtlumos @HE4VENLYBODY @faerieweasley @_Choch4ng_ @etheriantonks @rrrreicheru @__niallschonce @H0USE0FBLACK @fredwealseyh0e @Venicefab @amalianaMARAJ @grandehunn @JessieStaas @MandiMoya @potteronfilm @reeeeweasleyyy_ @theonottnott @captivatingcho @GoldnFreddie @G0LDENPOTTER @ukulelijk @softlyweasleey @robinsfolklord @graceg_williams @starscamander @sophTonks @HE4RTLESSBLACK @chansfirewhisky @THESOOTYW4Y @newtmasbee @sspritedaway @narcxssid @cvmirrors @Coreys21Crew @gratefulherron @albazamoraexpo I love u,[]
1044,sabogzingko,"Hi! It's your squad Sabogation!❤️
@itsmeyynaa @clrsscrs @emeclipsee @tenoriojanellee @arymdawoo
Kindly subscribe to our youtube channel!❤️↙",Monday-Friday,75,107,180,6133,I love them so much 🥺💜😭 https://t.co/oSmPUyhZLV,[]
1045,RashamiDesaiFP,,,793,3840,64312,3,"Follow This Account...

........ @Sameeks11742963 .......

She is very active Rashamian...

You love her tweets...

Rashami Ruling 4M Hearts",[]
1046,peachii333,a multi-stan: got7💚 ll seventeen💗💙 ll exo🖤 ll skz❤️ || blackpink 🖤💗 || day 6,,587,394,1175,11309,"GOT7 MONOGRAPH &lt;Breath of Love : Last Piece&gt; EP.05
https://t.co/a1p7ch1efZ

YouTube https://t.co/z7CjZnjbkX
MelOn https://t.co/FJ2uTSU2lP
Vibe https://t.co/A43CkUyDoq

#GOT7 #갓세븐 @GOT7Official
#IGOT7 #아가새
#GOT7_BreathofLove_LastPiece
#GOT7_Breath
#GOT7_LASTPIECE https://t.co/uU4FopVDey",[]
1047,cloudybutera_ag,positions 🤍,x1.♡︎,595,328,382,0,@rainspov i love u with all my heart bestie 🖤,[]
1048,cchebetmugun_,a Phil Dunphy stan account || llj🕊|| ☼ scorpio,"Coast, Kenya",423,855,18062,2650,I love being under tall trees and around tons of greenery. The air is so clean. I be inhaling like this https://t.co/MOVQhdO2t1,[]
1049,Everardo_G89,,"Houston, TX",307,31,1868,0,@therealcliffyb No more battle royales for the love of God lol. I want to see you make a new story driven action adventure game. Or a succesor to Gears.,[]
1050,Anorkor_lartey,"||Medical Doctor||Ganyobi|God 1st||lover of life,fashion and family||Certified foodie||Ride or die chick||Friend for life|Feminist|| 6’1”||","Accra, Ghana",217,1211,21216,1,Doctor Love baako p3!😍.. https://t.co/wwU1dGKctp,[]
1051,9ZKDLIN,"6teen, ♌, student
#EXO #KAI #NCT #CHENLE stan",she/her,258,230,438,0,@biasfess we go up - nct dream sama love me right nya exo,[]
1052,mcwelljnr,"fb: Petr Mcwell 
sc:mcwelljnr
Ig: @mcwell_jnr


SARKODIE  🇬🇭 || REMA  🇳🇬|| MANCHESTER UNITED  🏴󠁧󠁢󠁥󠁮󠁧󠁿...","New Jersey, USA",2795,2914,10780,1732,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
1053,shaqarrandi,it's all lies darling 🖤,in your heart,846,1533,937,0,"“ Burn me as much as you want, my remains will still smoke of your love.”
Rumi",[]
1054,mam_unique21,"baby face 24y/o, hence Light Hope✨✊🏽🌈 #bookworm #musician #writer #artist #Choni💕 #catradora😻⚡️ #peraltiago👶🏻🎉 #lumity✨ #korrasami💪🏽",Philippines 🇵🇭,762,341,19083,1,"Some people say it’s selfish but I actually love that when Catra saved glimmer she said “not you, Adora” bc it shows that Adora was always her #1 priority above everyone else like I’m just a fan of that concept",[]
1055,skyler_icee,STAN MNL48!! 💙💙 STREAM RIVER 🌊,stan acc,137,103,373,1,"i love this shot. AAAAAAA

#BabyBlueNegastarMV
@BabyBlue_HHE https://t.co/hQk2WJ7unS",['BabyBlueNegastarMV']
1056,TomMauchline,"Builds digital campaigns around people and data, Gouldian progressive, vest aficionado, Wilde, Lauper and Russell T. Davies fan.",London Brighton Birmingham,4969,2498,15160,0,@lockednclocked yeah deffo - even I have been feeling a little low in moments. Love ya,[]
1057,Desaritos,account numero 3,London,127,474,14876,0,I just love her 😭💛 https://t.co/rtL0YhWBW9,[]
1058,serteshko,bts & ariana grande fan acc // my chick @nuolych life goes on. let’s live on;;,ot7🤍,152,1499,44743,6133,I love them so much 🥺💜😭 https://t.co/oSmPUyhZLV,[]
1059,unicornn_bloodd,"“People haven’t always been there for me, but music always has.” 2/28/19💖",it's a secret,2587,1102,19233,3464,“we will figure it out together” is a love language,[]
1060,y0ungpoint,"jinyoung, youngk, kang haneul, and kim seonho are my all time crush. frequently post kdrama stuff.",sh venture capital,1820,1271,61064,0,can someone pls mix seonho in sleepless mv and suzy in first love mv,[]
1061,misinning,problematic 🌸 she/her 🌸 20+ 🌸 nsfw 🔞 🌸 EN/中文 OK🌸,,78,69,3804,0,"@kolio420 JFNVKDKBT CAN I COME, KRAY U NEEDY BITCH it's perfect I love this",[]
1062,Gshottyy7,Stoicism || .... Boworlddd 😪 | LLK7 💔Motivated by the fear of being average ... CEO of : @TrapperbyChoice 🧟‍♂️ Nola 🛸 Buckhead,T7D🎰 ,680,824,11851,0,Told me she love me i responded bitch i HATE YOU,[]
1063,RCBillyCostigan,Big fan of @alwasramcharan,,171,125,4859,118,"Here's It's Our Beloved @alwaysramcharan 's Special All Drawing Version Video 🤩😎🔥
Show Your love ❤

Do Follow @Charan_arts and Support 🔔 #CharanArts 

#RamCharan #SeethaRAMaRajuCHARAN |@AlwaysRamCharan 
@RamCharanPics
@AlwayzRamCharan
@RamCharanEdits https://t.co/6rs4qcgKrj",[]
1064,bella_luna468,"M tHe Perfect Versi0n 0v Me 😎
|Rashami Desai z all time fav0urite|Adah Sharma z bae 🤗|RubiNav in BB14","Leeds, England",57,52,2399,62,"Queen for a reason, Only ITV actress who aced her every role so amazingly, be it in a daily soap or participation in any Reality show, she made neutral audience fall in love with her, so proud of u love, keep shining Queen, u deserve  this love♡♡♡♡
Rashami Ruling 4M Hearts https://t.co/KRECLsSUDn",[]
1065,scooks12,"like the magic,like living in Syracuse newyork, like living in Orlando,florida","orlando,florida",4965,762,4355,179,"I'm sending some Holiday cheer, love and joy to everyone today! https://t.co/Fv8Cx3YbXv",[]
1066,taetaesingtome,I'm just out here living my best life trying to get through school and not end up in crippling dept.,,34,315,78432,614,"We can’t breathe now😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
Just Imagine TaeTae seeing his bday support📷📷 So much love for uuuuu☺️☺️☺️ https://t.co/7YjCZun5yq",[]
1067,Mariatampus30,16 ~,,351,249,5219,222,"i love you always, never forget that",[]
1068,howtaobrowncow,"Traveling the world, / living out of my backpack. / Reading, gaming, and / tweeting in haiku meter, / and sometimes going outside.","Cuenca, Ecuador",340,173,53455,3575,The Queen’s Gambit is really great and I’m also pretty sure it holds the record for Love Scene Involving Characters With The Most Different Eyeball Spacings https://t.co/0oJCvB1HNp,[]
1069,DMC_Levis,,,211,1,146,6,"Sometimes I can’t stand Ben Shapiro, but I always love him when he’s trending.

Because it means he said something true again.

Facts don’t care about feelings.",[]
1070,Theunknownsynt1,subscribe to our youtube channel for more awesome videos and  gameplays,,188,257,3659,0,@Snackbarry1 would love if you show some love to my YouTube channel here is the link https://t.co/BC19kJU70G https://t.co/X2258bDhp1,[]
1071,fairyjinhwankim,"`iKONIC+BINIC~
























































































❤iKON💛KIM HANBIN ONE 𝚊𝚗𝚍 ONLY🐣",🇮🇩,1539,1520,26292,28,"i really love to see those small hyung gestures of jinhwan to yunhyeong. it makes me so soft. 🙈

@YG_iKONIC #iKON #아이콘 https://t.co/xrb8WFkhj2","['iKON', '아이콘']"
1072,nadzmiya,🌸🍃ARASHI Fan❤💚💙💛💜Malaysia 🇲🇾❗✨Arashian 2010-2020?✨Want to go to Arashi's Concert 😭 ✨ Love to rant❗❗i not like nankaeat✨ Here for Sakuraiba ❤💚 櫻葉✨,,998,499,37620,1,I love them https://t.co/joiak4wytA,[]
1073,ParkJim55673671,"I'm BTS ARMY 😍😍😍😍
I'm SuGa / Jimin Stan ❤️💍💓
        RM 💗 Jin ❤️ SG 💞 JP 💝 JM 💗 V ❤️ JK 💘
     Army Forever 😍😍😍",Algérie Army,195,10,874,0,Mom..  I love him..  I want him.. Just crying 🙂🙂🙂🙂🙂🙂🙂 https://t.co/mmwDgtfX4n,[]
1074,MichaelPayneV,"Geek/Gamer/Casual-Writer: Trying to figure out life, while fighting for the future, my future! He/Him (duh) 

PS: I tweet Ironic Jokes in full phra",Romania,1033,322,66328,44,"Chris Pine thinks Quentin Tarantino's take on Star Trek 'would be tremendously interesting and entertaining'

'I love the character, I love the universe, I love my friends in it... It deserves to have a future'

(via @ComicBook | https://t.co/VuFPBmKma7) https://t.co/4RsKfOA1Yd",[]
1075,VKennefick,Writer| Dr| First collection '21| Fool For Poetry Prize| Saboteur Award| @artscouncil_ie Next Generation Artist| WHITE WHALE @munlitcentre,The Kingdom,6260,5722,40650,5,"New Poetries VIII @Carcanet has to be A Book of 2021 already! Capacious, crammed with talent + wonderful mini-essays from each poet. So far LOVE @VKennefick,  @RoseetaWALKER  @JoeCarrickVarty @MHessavi so many more to discover...🙂🌹",[]
1076,Nonke_Shabangu,Just An Ordinary Girl Who Loves Love ❤️ Loc’d since 07•11•18 | Paralegal.,🇿🇦,411,394,4535,0,"Hunter Rose 🥰🥰🥰
Love &amp; Trust 
Her voice ❤️❤️❤️",[]
1077,Daizy44767794,"Jai Bharat🙏
Jai Rajputana💪",,115,112,17976,282,"Hey fam! #SidNaaz tag on Insta is 1.4M which is amazing. Don’t forget to use it in all ur posts along with both #SidharthShukla &amp; #ShehnaazGill tags.
Let’s hit 2M impressions as soos as possible! 

Love ♥️

#TeamSidNaaz",['SidNaaz']
1078,Panii614,"🖇️ O N L Y E X O - L 
@weareoneEXO",cb,605,538,8283,0,@shixunnata love u too!! i wish u too and keep smile,[]
1079,outro_amierah,"𝐬𝐡𝐞, 𝐯𝐢𝐫𝐠𝐨, 16",,190,13,1479,719,"bts truly are love personified. they love their craft, they love each other, they love their fans, they love people and things and places. they love and love and love and you can feel it.",[]
1080,ohmixfiatoptap,#Mixxiw: Thnx bro for everything love u @Earth_Pirapat 🙏🏻❤️🤟🏻 ⁰⁸²⁶²⁰,🌼🌹,813,516,27812,0,i'm not scared to be lonely. i just you know still love him... he's still my friend https://t.co/ntzchnG613,[]
1081,oreokookie__,"✧.* 𝙏 𝘼 𝙀 𝙆 𝙊 𝙊 𝙆 ✧.*
 𝐸𝑟𝑎𝑠𝑒 𝑎𝑙𝑙 𝑠𝑎𝑑 𝑚𝑒𝑚𝑜𝑟𝑖𝑒𝑠. 𝐻𝑜𝑙𝑑 𝑒𝑎𝑐ℎ 𝑜𝑡ℎ𝑒𝑟𝑠 ℎ𝑎𝑛𝑑𝑠 𝑎𝑛𝑑 𝑠𝑚𝑖𝑙𝑒 🌻💜

@BTS_twt",🐯🐰,1116,1130,5637,152,how can you not fall in love with taekook's cuteness 😭 https://t.co/n02bx33ayU,[]
1082,iamdeyashajb,For serious business inquiries contact Alex 2241mgmnt.deyasha@gmail.com,"New York, NY",313,142,342,0,@ the weird ass moms on I love a mamas boy https://t.co/hpARTTTeWf,[]
1083,terencehooson,"semi retired musician,former socialist.Disgusted by our weak and incompetent politicians,aghast at the corruption of the E.U.",u.k.,6286,6707,293484,1,"Cats care about nothing, the reason I love them so much 😂❤️ https://t.co/zRlM0L22oZ",[]
1084,FAsrikh,fouad_asrikh,"Sint-Niklaas, België",202,216,1158,14,"Success is not the key to happiness. Happiness is the key to success. If you love what you are doing, you will be successful.",[]
1085,_shashaxxi,even though fresh wind is blowing being alone is lonely,,299,116,91359,504,"Kakao TV drama 'A Love So Beautiful' releases character poster of its main leads So Ju Yeon, WEi Kim Yo Han and Yeo Hoe Hyun ✨

First broadcast on December 28

Source: https://t.co/ffZxA9vXUo https://t.co/8POEepIQAH",[]
1086,blair_O_,"BTS IS MY HOME AND ARMYS ARE MY FAMILY.
Bi alert.
VMINKOOK.✴
≮ ≮.
member of: @TkChronicles

backup/archive: @Archiveforblair",she/her,3868,4165,21510,1,"This is breaking my heart,
The love namjoon has for jungkook and the members Please I'm crying- https://t.co/YDCZ0TOAVU",[]
