,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
91,naratries,"day dreamer, night thinker | md by 2020 | multi | aka nara | fan account duh",she/her |🍒🐯🍚,552,260,6344,0,"HAHAHAHA such funny sports, just like the girls from the group we stan 😌💖 https://t.co/pYdfasyMof",[]
92,dingus500,ig: @dingus500  support black trans lives 🤠 https://t.co/qNnoFdP6Jr,,117,4807,251,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
93,WikolaWokic,@NBA|i follow back|,303,5737,5761,10607,42,constantly making fun of the wnba and women's sports isn't funny btw,[]
94,Pmacgiollabhain,"Writer based in Dún na nGall.
#Think32
New novel ""Native Shore"" out in summer 2021.
https://t.co/kFRlgCTXEy
RT, not an endorsement.",Ireland,1777,42493,304063,6,"SKY sports Celtic issue a appealing to fans not to stage any Demonstration on Sunday as it breaks Covid isolations rules, funny still silence on rules broke at birthday party,",[]
95,JohnFallon8,ex goalkeeper celtic 1958/72.  unused goalie 67,,201,1343,1449,6,"SKY sports Celtic issue a appealing to fans not to stage any Demonstration on Sunday as it breaks Covid isolations rules, funny still silence on rules broke at birthday party,",[]
96,Tommy52442180,,,11,0,14,0,@JonHeyman @JPosnanski Isn’t it funny how guys that have never picked up a bat or baseball in their life are the ones voting for the hall of fame? Jon and Joe weren’t talented enough to play sports but yet are gonna decide Schilling shouldn’t be in the hall of fame cause they don’t agree with him,[]
97,thisisteagle,she/her goblin princess | ig: torontopubliclibra,"Toronto, Ontario",235,27,233,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
98,veggiekcals,𝟐𝟑 // 𝐬𝐡𝐞/𝐡𝐞𝐫 // 𝐯𝐞𝐠𝐚𝐧 // 𝟓’𝟐 // 𝐛𝐥𝐦 // 𝐩𝐫𝐢𝐯: @privateveggie,ed twt • pls stay safe,859,1911,7350,0,@sknnypls1 it’s so funny how bodies are different. i played a lot of sports growing up so i can run 8km or do 45 mins of HIIT &amp; be good to go for more but a couple of weighed hip thrust supersets??? my legs are absolute jell-o  😅,[]
99,JacobDavison_,Horror and genre writer and fan. Emerson alumni. Writer for @ihorrornews and formerly Parcast/Deadtime Stories. icon credit @therotangel,"Los Angeles, CA",5001,2981,166098,1,"Funny how all the people I know who actually care about women's sports welcome trans athletes to play, and everyone who's concerned about this is either a sexist blowhard or a sportsball weenie, cynically leveraging the sport other people care about. https://t.co/e885SCR95b",[]
100,FarhanLaljiTSN,"TSN Broadcaster, Husband/Dad, Football Coach",Vancouver,500,59483,28669,0,@TSNScianitti @normd16 @TSN_Sports @SportsCentre What’s funny is all your NFL essays this season have been voiced by the legendary @RodSmithTSN. But for this one? “I got this Rod”😂,[]
101,Dylan_G89,I once threw a no-hitter in MLB the show,,292,211,5917,0,@FLORIDAMAN____ @worldhockeyrpt Pretty funny how the kids dad brought a trainer and sports psychologist to practice though 😂.,[]
102,keithcrc,"SVP for best PR firm in business (ask around) where media is 1st client; Christian, conservative, happy husband and dad to 2 cool girls; Go Mets, Islanders, WVU",The Nation's Capital,742,2135,64603,0,"Remember when Hillary Clinton said Tulsi Gabbard was a Russian asset? That was funny.

https://t.co/UXp3ZnHHRk",[]
103,ce1iafc,women’s sports and cfb.,16 (she//her),672,277,2199,42,constantly making fun of the wnba and women's sports isn't funny btw,[]
104,basedev,Not quite a millennial and also probably not Gen Z,,503,1341,40053,0,It’s so funny to me when people are diehard fans of sports teams that are across the country. Those are the same people that are all for long distance relationships too I bet,[]
105,JoeJHoyt,Sports reporter for @dallasnews | @DailyEmerald and @SerraSanMateo alum | Story idea? joseph.hoyt@dallasnews.com,"Dallas, TX",1980,6557,66624,0,"@hankschulman Congrats, Henry. Funny story: the day I decided to enter sports journalism was the day of the 2005 trade deadline. I saw your story “Giants lose, get Winn” in The Sporting Green that a.m. and thought it was so cool. Made me want to be a sportswriter. https://t.co/kQ2CBE6ptq",[]
106,DoctorZachJones,The maths game that’s simply everyone,ALLSTON,938,475,8605,1,"Funny how all the people I know who actually care about women's sports welcome trans athletes to play, and everyone who's concerned about this is either a sexist blowhard or a sportsball weenie, cynically leveraging the sport other people care about. https://t.co/e885SCR95b",[]
107,GreenBayWis,Promoting all that's good in the Greater #GreenBay #Wisconsin area. Come and experience what makes this part of Northeast Wisconsin so special!,"Green Bay, Wisconsin",4614,5998,771,0,"Charlie Berens speaks for Packers fans everywhere with his funny, touching video about missing Lambeau https://t.co/dh83fBgxVI via @Gbpressgazette",[]
108,yungjoyner,drah di net um,a dive bar in a west end town,146,156,46598,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
109,andromedeon,🦫 '24 • they/them •  🇨🇻🇰🇷 • 12/3/20 💉,occupied Massachusett land,596,658,15585,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
110,elafromcoachela,"some memes, some politics and animals
Genderpolitische Sprecherin der @gj_sachsen

DM's Open :)",she / her,280,73,484,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
111,kazodyl,tired and ugly 😔😔 he/him 🏳️‍🌈,2019.03.20 // 2020.07.20,167,1022,113711,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
112,Amaya2791,#BlackLivesMatter BLACK WOMEN MATTER!!! Support LGBT+ 🏳️‍🌈 she/her lesbian 💜,Mars,73,18,9288,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
113,MonsterZeroUlta,🏳️‍⚧️ | low-level poster | chronic posting disorder | sick of posting | please ban me from posting on this website,she/they,297,148,1302,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
114,y2kohl,"they/he, libra 🤍",venmo: kohlr,336,82,2743,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
115,gorillaprison,tweeting,,78,98,17794,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
116,fencestrawberry,"he/they, 7’8, aspiring dilf (bi), & above all else i’m disappointed.  https://t.co/fUVpXVsyzn",,928,959,49270,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
117,autogynefiles,time magazine’s transsexual lady of the year 2020,brooklyn,526,15562,24906,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
118,ho3bag3,She/her. wassup baby?,18,525,142,9464,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
119,socialrepro,"Commie Salonnière —  Intersex Babe  — Creatine Queen  — Health Goth —

Editor: TRANSGENDER MARXISM (Pluto Press, May 2021), Notes on the Crises blog",Vienna,2146,3263,24775,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
120,SLIMELEVEL,it's just a new religion for you,,239,987,11846,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
121,jackies_backie,,"Brooklyn, NY",955,7660,3641,37,"The cis discourse around transness being centered on bathroom use, sports eligibility, and military service is sooooo funny because trans people don’t want to join the military, play sports, or use the bathroom",[]
122,Justnofauxgiven,"""I unfold the scroll, plant seeds to stampede the globe""
Its Just the Hip Hop Professor, please separate the art from the artist enjoy the show are Fuxk Off ΩΨΦ",Comfortable Far From Home,541,240,18215,0,"Sports is funny
Talk they shit too much Fine em
Don’t talk enough Fine em
As much as I want my podcast and things to pop. I could see how y’all would try to worry me to death or make me disappear. Cop a farm be neighbors with my boy Jake in the wilderness lol",[]
123,PawsRat,"(17)CONSERVATIVE. The truth is out there. Retweets are not endorsements ""History never exactly repeats itself, it echoes"". I am not google, look it up yourself",,266,386,13961,0,"@ScottFishman funny how just a few years ago the narrative was different 
https://t.co/hZi9tgAKFP",[]
124,InkyPhillips,,,80,9,380,0,@reallorraine @adamhillscomedy @TheLastLeg @Channel4 @joshwiddicombe @alex_brooker @joelycett @officialShaky I am writing funny sports related poems for my dad who has dementia xx where could I send one for you to read x Looking forward to tonight's show too. Alex reminds me of my brother I lost last year x,[]
125,ElVernos75,,,15,1,15,0,"@MikeBubbins Dunno, it's quite funny. On a serious note you take care big man!! Loving the Sports not sports pod and the NFL one too. Stay strong youl smash it 👊",[]
126,johnhar09808629,,,128,6,115,0,"@BQinvesting @eli_helenek You have to try “second captains” Based inIreland, Focus on Premier league but covers other sports also, presenters are smart and funny, just like yourself 😉",[]
127,CurrentlyMiles,"The President of My Fan Club. Speaking to Alter and Develop your Mindset 🧠 . For some of my more detailed thoughts, Read my blog⬇️",,322,436,8497,0,"@Psypreneur Funny, “the best offense is a good defense” has little application in real life

One of the few places sports doesn’t transfer to success in life",[]
128,DahliaRabbit_,"NSFW account🔞She/her❤ big booty🍑big titty❤Transgirl🍆new account😬 filthy liberal
When I'm dead just throw me in the trash - Frank Reynolds","Denver, CO",285,151,3774,0,"@TulsiGabbard Holy shit lady. I was kind of a fan of yours funny apparently fuck transgender people.  What exactly did we do to you?  Like really tired of the discrimination.  As a cis female Army vet, you should understand discrimination, so why pass it on to us?   First its sports. 1/of some",[]
129,NoPlayDre,The minimalist lifestyle - Music Lover,Kansas City,2184,2384,124644,0,Clubhouse sports rooms arguments be kinda funny,[]
130,I_DONT_PANIK,#TAMUCAlumnus IG: iamJFields_,"Pleasant Grove, TX",2104,3203,188947,1,Undisputed is my favorite sports talk show. Shannon Sharpe is too funny man lol,[]
131,_boogs23,The Pennsylvania State University '16 Alumnus 🇬🇭 🇳🇪,Keke Palmer’s House,1373,1981,92637,1,I always think its funny how fans think they’re entitled to some sort of insight from athletes after competition. Fuck talking to sports media most of them niggas are dickheads and fans suck https://t.co/i9XHfmzGEs,[]
132,ImJustTahir,"I promise I don’t mean most of what I tweet, I’m also completely deadass about all of what I tweet.","D(M)V, USA",122,152,37200,1,I always think its funny how fans think they’re entitled to some sort of insight from athletes after competition. Fuck talking to sports media most of them niggas are dickheads and fans suck https://t.co/i9XHfmzGEs,[]
133,AchaFlocka,#Liberian 🇱🇷 #Lebanese 🇱🇧 | ΦBΣ x ZB | Occupational Health & Safety 🏁 | my views are my own and mine only,"Dallas, TX",3512,7011,214291,1,Undisputed is my favorite sports talk show. Shannon Sharpe is too funny man lol,[]
134,JustForKickss,Tougher than Nigerian hair.,3rd planet from the sun,389,889,276582,0,Shannon Sharpe easily the funniest sports analyst. Skip Bayless and Jeff Van Gundy funny too because they be hating 😂😂,[]
135,bonasukodo,"ボーナスコードはベストのスポーツミームを見つける場所です。笑うのが好きですか。今すぐ参加しよう！

BonasuKodo is a great place where you can find the best sport memes! Do you like to have fun? Join us now!",,11,620,20,0,We see that you love funny sports memes 👀❗️ Don't hesitate &amp; join the greatest memebase ➡ https://t.co/CuXOITa39a,[]
